institute,year,round,round_label,region,branch,category,sub_category,closing_rank,source_file
DTU,2025,R3,Round3,Outside-Delhi,Production & Industrial Engineering,General,Gender-Neutral,15674,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Production & Industrial Engineering,General,Girl,24315,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Production & Industrial Engineering,EWS,Gender-Neutral,23392,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Production & Industrial Engineering,OBC,Gender-Neutral,29563,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Production & Industrial Engineering,SC,Gender-Neutral,124609,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Production & Industrial Engineering,ST,Gender-Neutral,206370,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Environmental Engineering,General,Gender-Neutral,16213,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Environmental Engineering,General,Girl,28445,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Environmental Engineering,EWS,Gender-Neutral,24051,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Environmental Engineering,OBC,Gender-Neutral,30204,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Environmental Engineering,SC,Gender-Neutral,128355,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Environmental Engineering,ST,Gender-Neutral,225039,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Bio-Technology,General,Gender-Neutral,15269,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Bio-Technology,General,Girl,27680,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Bio-Technology,EWS,Gender-Neutral,24785,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Bio-Technology,OBC,Gender-Neutral,30502,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Bio-Technology,SC,Gender-Neutral,123309,DTU_Round3_2025.pdf
DTU,2025,R3,Round3,Outside-Delhi,Bio-Technology,ST,Gender-Neutral,226259,DTU_Round3_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,General,Gender-Neutral,9403,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,General,Girl,11234,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,EWS,Gender-Neutral,25031,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,EWS,Girl,26481,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,OBC,Gender-Neutral,49326,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,OBC,Girl,60183,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,SC,Gender-Neutral,103890,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,SC,Girl,118900,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,ST,Gender-Neutral,345313,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,ST,Girl,375308,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,General,Single-Girl,13464,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,General,PwD,153274,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,EWS,PwD,293227,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,OBC,PwD,863726,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering,SC,PwD,701955,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),General,Gender-Neutral,10296,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),General,Girl,11266,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),EWS,Gender-Neutral,25828,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),OBC,Gender-Neutral,54273,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),OBC,Girl,57393,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),SC,Gender-Neutral,100908,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),SC,Girl,127751,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),ST,Gender-Neutral,356659,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),General,Single-Girl,16482,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),General,PwD,164213,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Computer Science and Engineering (Data Science & Analytics),OBC,PwD,661822,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,General,Gender-Neutral,12311,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,General,Girl,13129,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,EWS,Gender-Neutral,31611,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,EWS,Girl,31685,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,OBC,Gender-Neutral,69101,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,OBC,Girl,86242,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,SC,Gender-Neutral,128048,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,ST,Gender-Neutral,456877,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,ST,Girl,747794,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,General,Single-Girl,22510,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,General,PwD,236246,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,EWS,PwD,327036,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology,OBC,PwD,968761,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology (Cyber Security),General,Gender-Neutral,15044,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology (Cyber Security),General,Girl,17225,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology (Cyber Security),EWS,Gender-Neutral,36194,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology (Cyber Security),OBC,Gender-Neutral,82643,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology (Cyber Security),OBC,Girl,96775,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology (Cyber Security),SC,Gender-Neutral,148538,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology (Cyber Security),SC,Girl,163361,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology (Cyber Security),ST,Gender-Neutral,585541,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology (Cyber Security),General,Single-Girl,23372,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Information Technology (Cyber Security),General,PwD,226990,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,General,Gender-Neutral,15020,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,General,Girl,18497,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,EWS,Gender-Neutral,40169,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,EWS,Girl,42751,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,OBC,Gender-Neutral,80144,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,OBC,Girl,106011,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,SC,Gender-Neutral,172341,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,SC,Girl,173557,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,ST,Gender-Neutral,593537,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,ST,Girl,667981,DTU_Round4_2025.pdf
DTU,2025,R4,Round4,Delhi,Software Engineering,General,Single-Girl,22677,DTU_Round4_2025.pdf
